area_code	bank_no	branch_bank_name	branch_bank_no	clear_no
0828	314	湖南平江农村商业银行股份有限公司浯口支行	314557500284	314557500284
0828	314	湖南平江农村商业银行股份有限公司西江分理处	314557500292	314557500292
0828	314	湖南平江农村商业银行股份有限公司伍市支行	314557500305	314557500305
5210	301	交通银行股份有限公司武汉中央商务区支行	301521003080	301521003080
7038	314	贵州凤冈农村商业银行股份有限公司土溪支行	314703826058	314703826058
1488	314	河北安平农村商业银行股份有限公司两洼支行	314148808154	314148808154
1488	314	河北安平农村商业银行股份有限公司新盈大街分理处	314148808242	314148808242
7036	314	贵州道真农村商业银行股份有限公司巴渔支行	314703628782	314703628782
7036	314	贵州道真农村商业银行股份有限公司育才路支行	314703628854	314703628854
7036	314	贵州道真农村商业银行股份有限公司浣溪支行	314703628926	314703628926
7036	314	贵州道真农村商业银行股份有限公司河口支行	314703629068	314703629068
7036	314	贵州道真农村商业银行股份有限公司福星支行	314703629164	314703629164
7037	314	贵州务川农村商业银行股份有限公司	314703722328	314703722328
7037	314	贵州务川农村商业银行股份有限公司丰乐支行	314703729498	314703729498
8710	402	宁夏黄河农村商业银行股份有限公司银川康平路支行	402871010573	402871010573
7036	314	贵州道真农村商业银行股份有限公司水石脚支行	314703629033	314703629033
7037	314	贵州务川农村商业银行股份有限公司洪渡河支行	314703729463	314703729463
7038	314	贵州凤冈农村商业银行股份有限公司何坝支行	314703825973	314703825973
4510	316	浙商银行股份有限公司济南天桥支行	316451000057	316451000057
1311	314	河北邢州农村商业银行股份有限公司南良舍分理处	314131112016	314131112016
1311	314	河北邢州农村商业银行股份有限公司桃树坪分理处	314131120024	314131120024
2344	103	中国农业银行股份有限公司清原镇南支行	103234431818	103234431818
5952	303	中国光大银行股份有限公司惠州博罗支行	303595255493	303595255493
1488	314	河北安平农村商业银行股份有限公司刘吉口支行	314148808040	314148808040
1488	314	河北安平农村商业银行股份有限公司胡林支行	314148808146	314148808146
3910	313	浙江稠州商业银行股份有限公司福清高山支行	313391035717	313391035717
5395	313	湖北银行股份有限公司竹溪支行	313539500016	313539500016
6550	313	四川天府银行股份有限公司自贡沿滩支行	313655081038	313655081038
1310	314	河北邢州农村商业银行股份有限公司紫金泉支行	314131000740	314131000740
1311	314	河北邢州农村商业银行股份有限公司晏家屯支行	314131100058	314131100058
5418	313	湖北银行股份有限公司鹤峰支行	313541800018	313541800018
7037	314	贵州务川农村商业银行股份有限公司涪洋支行	314703729543	314703729543
7037	314	贵州务川农村商业银行股份有限公司砚山支行	314703729609	314703729609
7037	314	贵州务川农村商业银行股份有限公司蕉坝支行	314703729676	314703729676
7038	314	贵州凤冈农村商业银行股份有限公司龙泉支行	314703825924	314703825924
7038	314	贵州凤冈农村商业银行股份有限公司大都支行	314703826007	314703826007
1311	314	河北邢州农村商业银行股份有限公司东先贤分理处	314131108052	314131108052
1311	314	河北邢州农村商业银行股份有限公司西上庄分理处	314131121011	314131121011
2690	313	龙江银行股份有限公司佳木斯沿江支行	313269026143	313269026143
2232	314	辽宁海城农村商业银行股份有限公司中街分理处	314223200618	314223200618
7036	314	贵州道真农村商业银行股份有限公司淞江支行	314703628803	314703628803
1311	314	河北邢州农村商业银行股份有限公司张尔庄支行	314131100138	314131100138
7036	314	贵州道真农村商业银行股份有限公司三江支行	314703628887	314703628887
1311	314	河北邢州农村商业银行股份有限公司白岸支行	314131100226	314131100226
1311	314	河北邢州农村商业银行股份有限公司垴上分理处	314131100613	314131100613
1311	314	河北邢州农村商业银行股份有限公司王家庄分理处	314131100664	314131100664
1488	314	河北安平农村商业银行股份有限公司察罗支行	314148808058	314148808058
1311	314	河北邢州农村商业银行股份有限公司东静庵分理处	314131102035	314131102035
1488	314	河北安平农村商业银行股份有限公司城关分理处	314148808099	314148808099
1488	314	河北安平农村商业银行股份有限公司丝网街分理处	314148808218	314148808218
7036	314	贵州道真农村商业银行股份有限公司联盟支行	314703628820	314703628820
7036	314	贵州道真农村商业银行股份有限公司隆兴支行	314703628918	314703628918
7036	314	贵州道真农村商业银行股份有限公司忠信支行	314703629025	314703629025
7036	314	贵州道真农村商业银行股份有限公司凌宵支行	314703629084	314703629084
7700	104	中国银行股份有限公司拉萨市墨竹工卡县支行	104770000287	104770000287
5840	304	华夏银行股份有限公司深圳水贝支行	304584031934	304584031934
3330	308	招商银行股份有限公司温州瓯海小微企业专营支行	308333013146	308333013146
3420	310	上海浦东发展银行股份有限公司舟山定海支行	310342000362	310342000362
7038	314	贵州凤冈农村商业银行股份有限公司绥阳支行	314703826031	314703826031
7038	314	贵州凤冈农村商业银行股份有限公司永和支行	314703826146	314703826146
7037	314	贵州务川农村商业银行股份有限公司西大街支行	314703729471	314703729471
2210	104	中国银行股份有限公司沈阳国际软件园支行	104221016082	104221016082
3320	313	宁波银行股份有限公司明湖花苑社区支行	313332082205	313332082205
4022	313	厦门银行股份有限公司南平武夷山支行	313402280003	313402280003
1311	314	河北邢州农村商业银行股份有限公司皇寺支行	314131100111	314131100111
2340	402	朝阳市龙城区农村信用合作联社向阳分社	402234000130	402234000130
1311	314	河北邢州农村商业银行股份有限公司祝村分理处	314131104016	314131104016
1311	314	河北邢州农村商业银行股份有限公司南小郭分理处	314131108010	314131108010
2340	402	朝阳市龙城区农村信用合作联社营州路分社	402234000041	402234000041
7038	314	贵州凤冈农村商业银行股份有限公司新建支行	314703826099	314703826099
7038	314	贵州凤冈农村商业银行股份有限公司星竹支行	314703826162	314703826162
2240	320	抚顺望花抚银村镇银行股份有限公司五老支行	320224000202	320224000202
7834	104	中国银行股份有限公司波密县支行	104783400291	104783400291
5840	309	兴业银行股份有限公司深圳彩田路支行	309584008238	309584008238
5850	309	兴业银行股份有限公司珠海高新支行	309585009068	309585009068
6510	310	上海浦东发展银行股份有限公司成都经济技术开发区支行	310651000216	310651000216
1000	313	南京银行股份有限公司北京劲松支行	313100014162	313100014162
1000	313	宁波银行股份有限公司北京顺义支行	313100020093	313100020093
1100	313	廊坊银行股份有限公司天津锦绣家园社区支行	313110067084	313110067084
1310	313	沧州银行股份有限公司邢台桥西支行	313131064074	313131064074
1368	313	河北银行股份有限公司保定阜平支行	313136807082	313136807082
1610	313	晋城银行股份有限公司古交支行	313161006249	313161006249
1636	313	大同银行股份有限公司应县支行	313163600528	313163600528
1710	313	晋商银行股份有限公司忻州建设路支行	313171000039	313171000039
1910	313	包商银行股份有限公司呼和浩特土左支行	313191001186	313191001186
1930	313	鄂尔多斯银行股份有限公司乌海海南支行	313193002051	313193002051
2210	313	盛京银行股份有限公司信用卡中心	313221030161	313221030161
2220	313	大连银行股份有限公司红旗支行	313222083118	313222083118
2224	313	阜新银行大连瓦房店支行	313222455073	313222455073
2230	313	锦州银行股份有限公司鞍山铁西支行	313223060062	313223060062
2240	313	锦州银行股份有限公司抚顺经济开发区支行	313224050088	313224050088
2265	313	营口银行股份有限公司鞍山分行岫岩支行	313226550045	313226550045
2270	313	锦州银行股份有限公司洛阳路支行	313227000836	313227000836
2270	313	锦州银行股份有限公司矿山街支行	313227000844	313227000844
2280	313	营口沿海银行股份有限公司新兴支行	313228060189	313228060189
2610	313	龙江银行股份有限公司哈尔滨群力支行	313261021236	313261021236
2610	313	龙江银行股份有限公司哈尔滨民安支行	313261021620	313261021620
2610	313	哈尔滨银行股份有限公司哈尔滨和滨支行	313261044073	313261044073
2640	313	哈尔滨银行股份有限公司齐齐哈尔彩虹社区支行	313264040623	313264040623
2640	313	哈尔滨银行股份有限公司齐齐哈尔铁东社区支行	313264043521	313264043521
2640	313	哈尔滨银行股份有限公司齐齐哈尔学府支行	313264046614	313264046614
2640	313	哈尔滨银行股份有限公司齐齐哈尔建华支行	313264047617	313264047617
2660	313	龙江银行股份有限公司鸡西福兴支行	313266031104	313266031104
2731	313	哈尔滨银行股份有限公司农垦七星支行	313273130668	313273130668
2780	313	龙江银行股份有限公司黑河兴安支行	313278025117	313278025117
2900	313	南京银行股份有限公司资金运营中心	313290040160	313290040160
3010	313	宁波银行股份有限公司南京新街口支行	313301016186	313301016186
3010	313	苏州银行股份有限公司南京上元支行	313301025017	313301025017
3036	313	南京银行股份有限公司新沂支行	313303616071	313303616071
3050	313	南京银行股份有限公司苏州新区支行	313305039133	313305039133
3054	313	苏州银行股份有限公司苏州吴江经济开发区支行	313305460069	313305460069
3070	313	苏州银行股份有限公司连云港分行	313307060019	313307060019
3084	313	江苏银行股份有限公司南通高新区支行	313308450699	313308450699
3090	313	苏州银行股份有限公司宿迁城中支行	313309060055	313309060055
3093	313	南京银行股份有限公司泗阳支行	313309313072	313309313072
3310	313	浙江稠州商业银行股份有限公司萧山育才路社区支行	313331020996	313331020996
3310	313	浙江泰隆商业银行股份有限公司桐庐分水小微企业专营支行	313331080294	313331080294
3310	313	浙江泰隆商业银行股份有限公司杭州丁兰小微企业专营支行	313331080309	313331080309
3330	313	浙江泰隆商业银行股份有限公司温州鹿城藤桥社区支行	313333050078	313333050078
3333	313	浙江泰隆商业银行股份有限公司温州乐清虹桥小微企业专营支行	313333350047	313333350047
3334	313	浙江泰隆商业银行股份有限公司温州永嘉桥下社区支行	313333450066	313333450066
3351	313	嘉兴银行股份有限公司嘉善厍浜社区支行	313335191036	313335191036
3353	313	浙江泰隆商业银行股份有限公司嘉兴海盐支行	313335300102	313335300102
3354	313	绍兴银行股份有限公司嘉兴桐乡濮院小微企业专营支行	313335409625	313335409625
3355	313	嘉兴银行股份有限公司海宁荆山社区支行	313335588044	313335588044
3360	313	浙江泰隆商业银行股份有限公司湖州善琏社区支行	313336080070	313336080070
3360	313	浙江泰隆商业银行股份有限公司湖州练市社区支行	313336080088	313336080088
3360	313	浙江泰隆商业银行股份有限公司湖州菱湖小微企业专营支行	313336080096	313336080096
3360	313	浙江泰隆商业银行股份有限公司湖州康山社区支行	313336080107	313336080107
3360	313	浙江泰隆商业银行股份有限公司湖州八里店小微企业专营支行	313336080115	313336080115
3362	313	台州银行股份有限公司湖州夹浦小微企业专营支行	313336221982	313336221982
3362	313	台州银行股份有限公司湖州和平小微企业专营支行	313336221999	313336221999
3370	313	杭州银行股份有限公司绍兴城南社区支行	313337008069	313337008069
3371	313	嘉兴银行股份有限公司绍兴柯桥小微企业专营支行	313337160321	313337160321
3372	313	绍兴银行股份有限公司上虞章镇小微企业专营支行	313337209653	313337209653
3372	313	宁波银行股份有限公司绍兴上虞支行	313337280049	313337280049
3373	313	绍兴银行股份有限公司嵊州甘霖支行	313337309648	313337309648
1781	402	山西浮山农村商业银行有限责任公司北街支行	402178100063	402178100063
5068	320	柘城黄淮村镇银行股份有限公司西关支行	320506800024	320506800024
2037	313	内蒙古银行股份有限公司乌兰察布商都支行	313203701016	313203701016
1485	314	河北深州农村商业银行股份有限公司大堤支行	314148505230	314148505230
1485	314	河北深州农村商业银行股份有限公司吴山庄支行	314148505289	314148505289
1485	314	河北深州农村商业银行股份有限公司永平大街分理处	314148505352	314148505352
1484	320	武邑邢农商村镇银行股份有限公司	320148400010	320148400010
5068	320	柘城黄淮村镇银行股份有限公司李原支行	320506800057	320506800057
0828	314	湖南麻阳农村商业银行股份有限公司	314567770016	314567770016
0828	314	湖南新晃农村商业银行股份有限公司	314567820010	314567820010
0828	314	湖南芷江农村商业银行股份有限公司	314567910010	314567910010
0828	314	湖南会同农村商业银行股份有限公司	314568140015	314568140015
0828	314	湖南靖州农村商业银行股份有限公司	314568200010	314568200010
0828	314	湖南通道农村商业银行股份有限公司	314568320011	314568320011
0828	314	湖南吉首农村商业银行股份有限公司	314569010016	314569010016
0828	314	湖南吉首农村商业银行股份有限公司文艺路分理处	314569010024	314569010024
0828	314	湖南吉首农村商业银行股份有限公司红旗门分理处	314569010032	314569010032
0828	314	湖南吉首农村商业银行股份有限公司光明分理处	314569010049	314569010049
0828	314	湖南吉首农村商业银行股份有限公司吉首支行	314569010057	314569010057
0828	314	湖南吉首农村商业银行股份有限公司团结路分理处	314569010065	314569010065
0828	314	湖南吉首农村商业银行股份有限公司雅溪支行	314569010090	314569010090
0828	314	湖南吉首农村商业银行股份有限公司西环路分理处	314569010104	314569010104
0828	314	湖南吉首农村商业银行股份有限公司乾州支行	314569010129	314569010129
0828	314	湖南吉首农村商业银行股份有限公司古城分理处	314569010145	314569010145
0828	314	湖南吉首农村商业银行股份有限公司建新路支行	314569010153	314569010153
0828	314	湖南吉首农村商业银行股份有限公司人民路支行	314569010161	314569010161
0828	314	湖南吉首农村商业银行股份有限公司城东支行	314569010170	314569010170
0828	314	湖南吉首农村商业银行股份有限公司步行街分理处	314569010188	314569010188
0828	314	湖南吉首农村商业银行股份有限公司火车站分理处	314569010207	314569010207
0828	314	湖南吉首农村商业银行股份有限公司寨阳支行	314569010223	314569010223
0828	314	湖南吉首农村商业银行股份有限公司矮寨支行	314569010231	314569010231
0828	314	湖南吉首农村商业银行股份有限公司双塘支行	314569010240	314569010240
0828	314	湖南吉首农村商业银行股份有限公司社塘坡支行	314569010258	314569010258
0828	314	湖南吉首农村商业银行股份有限公司马颈坳支行	314569010266	314569010266
0828	314	湖南吉首农村商业银行股份有限公司太坪支行	314569010274	314569010274
0828	314	湖南吉首农村商业银行股份有限公司河溪支行	314569010282	314569010282
8062	313	长安银行股份有限公司神木市大柳塔神东小区支行	313806200293	313806200293
8270	313	兰州银行股份有限公司张掖新区支行	313827000049	313827000049
8522	313	青海银行股份有限公司海东市分行民和县支行	313852216064	313852216064
8710	313	宁夏银行股份有限公司银川民族南街支行	313871008010	313871008010
8710	313	宁夏银行股份有限公司银川德胜支行	313871027018	313871027018
8731	313	宁夏银行股份有限公司吴忠新村街支行	313873125137	313873125137
8733	313	宁夏银行中卫鼓楼北街支行	313873331067	313873331067
8810	313	乌鲁木齐银行股份有限公司乌鲁木齐达坂城支行	313881000906	313881000906
8810	313	北京银行股份有限公司乌鲁木齐南湖路支行	313881003732	313881003732
8810	313	新疆银行股份有限公司乌鲁木齐光明路支行	313881080001	313881080001
8810	313	新疆银行股份有限公司乌鲁木齐解放北路支行	313881080010	313881080010
1100	314	天津滨海农村商业银行股份有限公司梅江绥江道支行	314110003190	314110003190
1243	314	河北滦州农村商业银行股份有限公司	314124300017	314124300017
1243	314	河北滦州农村商业银行股份有限公司榛子镇支行	314124300025	314124300025
1243	314	河北滦州农村商业银行股份有限公司杏山分理处	314124300033	314124300033
1243	314	河北滦州农村商业银行股份有限公司冯庄支行	314124300041	314124300041
1243	314	河北滦州农村商业银行股份有限公司麻湾坨支行	314124300068	314124300068
1243	314	河北滦州农村商业银行股份有限公司杨柳庄支行	314124300076	314124300076
1243	314	河北滦州农村商业银行股份有限公司大下五岭分理处	314124300084	314124300084
1243	314	河北滦州农村商业银行股份有限公司高城子支行	314124300092	314124300092
1243	314	河北滦州农村商业银行股份有限公司茨榆坨支行	314124300105	314124300105
1243	314	河北滦州农村商业银行股份有限公司晒甲坨支行	314124300113	314124300113
1243	314	河北滦州农村商业银行股份有限公司塔坨支行	314124300121	314124300121
1243	314	河北滦州农村商业银行股份有限公司小马庄支行	314124300130	314124300130
1243	314	河北滦州农村商业银行股份有限公司何庄支行	314124300148	314124300148
1243	314	河北滦州农村商业银行股份有限公司油榨支行	314124300156	314124300156
1243	314	河北滦州农村商业银行股份有限公司郑庄支行	314124300164	314124300164
1243	314	河北滦州农村商业银行股份有限公司泡石淀支行	314124300172	314124300172
1243	314	河北滦州农村商业银行股份有限公司雷庄支行	314124300189	314124300189
1243	314	河北滦州农村商业银行股份有限公司九百户支行	314124300201	314124300201
1243	314	河北滦州农村商业银行股份有限公司宜安支行	314124300210	314124300210
1243	314	河北滦州农村商业银行股份有限公司安各庄支行	314124300228	314124300228
1243	314	河北滦州农村商业银行股份有限公司商家林支行	314124300236	314124300236
1243	314	河北滦州农村商业银行股份有限公司樊各庄支行	314124300244	314124300244
1243	314	河北滦州农村商业银行股份有限公司马庄子支行	314124300252	314124300252
1243	314	河北滦州农村商业银行股份有限公司马庄子分理处	314124300269	314124300269
1243	314	河北滦州农村商业银行股份有限公司新城支行	314124300277	314124300277
1243	314	河北滦州农村商业银行股份有限公司新城分理处	314124300285	314124300285
1243	314	河北滦州农村商业银行股份有限公司文兴道分理处	314124300293	314124300293
1243	314	河北滦州农村商业银行股份有限公司城关支行	314124300308	314124300308
1243	314	河北滦州农村商业银行股份有限公司新站分理处	314124300316	314124300316
1243	314	河北滦州农村商业银行股份有限公司军营分理处	314124300332	314124300332
0828	314	湖南平江农村商业银行股份有限公司向家支行	314557500313	314557500313
0828	314	湖南平江农村商业银行股份有限公司城西分理处	314557500356	314557500356
0828	314	湖南平江农村商业银行股份有限公司首家坪支行	314557500397	314557500397
0828	314	湖南平江农村商业银行股份有限公司集市分理处	314557500410	314557500410
0828	314	湖南平江农村商业银行股份有限公司新城支行	314557500469	314557500469
0828	314	湖南平江农村商业银行股份有限公司长田分理处	314557500493	314557500493
0828	314	湖南平江农村商业银行股份有限公司大桥分理处	314557500508	314557500508
0828	314	湖南平江农村商业银行股份有限公司献钟支行	314557500557	314557500557
0828	314	湖南平江农村商业银行股份有限公司黄金洞分理处	314557500581	314557500581
0828	314	湖南平江农村商业银行股份有限公司惠农分理处	314557500604	314557500604
0828	314	湖南平江农村商业银行股份有限公司时丰分理处	314557500811	314557500811
0828	314	湖南平江农村商业银行股份有限公司福祥分理处	314557545625	314557545625
0828	314	湖南平江农村商业银行股份有限公司	314557590013	314557590013
0828	314	湖南汨罗农村商业银行股份有限公司	314557670013	314557670013
0828	314	常德农村商业银行股份有限公司鼎城支行	314558010017	314558010017
0828	314	常德农村商业银行股份有限公司石门桥支行	314558010244	314558010244
0828	314	常德农村商业银行股份有限公司武陵镇支行	314558010349	314558010349
0828	314	常德农村商业银行股份有限公司朗州支行	314558010357	314558010357
0828	314	常德农村商业银行股份有限公司西洞庭支行	314558010412	314558010412
0828	314	常德农村商业银行股份有限公司海德支行	314558010531	314558010531
0828	314	常德农村商业银行股份有限公司	314558020012	314558020012
0828	314	常德农村商业银行股份有限公司东江支行	314558020029	314558020029
0828	314	常德农村商业银行股份有限公司城东支行	314558020037	314558020037
0828	314	常德农村商业银行股份有限公司护城支行	314558020045	314558020045
0828	314	常德农村商业银行股份有限公司德山支行	314558020053	314558020053
0828	314	常德农村商业银行股份有限公司南坪支行	314558020061	314558020061
0828	314	常德农村商业银行股份有限公司丹洲支行	314558020070	314558020070
0828	314	常德农村商业银行股份有限公司河洑支行	314558020088	314558020088
0828	314	常德农村商业银行股份有限公司芦山支行	314558020096	314558020096
0828	314	常德农村商业银行股份有限公司丹阳支行	314558020107	314558020107
0828	314	常德农村商业银行股份有限公司金城支行	314558020115	314558020115
0828	314	常德农村商业银行股份有限公司中兴支行	314558020123	314558020123
0828	314	常德农村商业银行股份有限公司武陵支行	314558020131	314558020131
0828	314	常德农村商业银行股份有限公司锦都支行	314558020166	314558020166
0828	314	常德农村商业银行股份有限公司欣荣分理处	314558020174	314558020174
0828	314	常德农村商业银行股份有限公司平山分理处	314558020182	314558020182
0828	314	常德农村商业银行股份有限公司西苑分理处	314558020211	314558020211
0828	314	常德农村商业银行股份有限公司白马湖支行	314558020238	314558020238
0828	314	常德农村商业银行股份有限公司滨湖西路分理处	314558020279	314558020279
0828	314	常德农村商业银行股份有限公司临江路分理处	314558020295	314558020295
0828	314	常德农村商业银行股份有限公司三闾分理处	314558020334	314558020334
0828	314	常德农村商业银行股份有限公司新安分理处	314558020359	314558020359
0828	314	常德农村商业银行股份有限公司七里桥分理处	314558020414	314558020414
0828	314	常德农村商业银行股份有限公司岩桥寺分理处	314558020447	314558020447
0828	314	常德农村商业银行股份有限公司城东分理处	314558020502	314558020502
0828	314	常德农村商业银行股份有限公司紫桥分理处	314558020527	314558020527
0828	314	常德农村商业银行股份有限公司北站分理处	314558020578	314558020578
0828	314	常德农村商业银行股份有限公司兴隆分理处	314558020650	314558020650
0828	314	常德农村商业银行股份有限公司学院分理处	314558020668	314558020668
0828	314	常德农村商业银行股份有限公司坪湖分理处	314558020713	314558020713
0828	314	湖南安乡农村商业银行股份有限公司	314558190017	314558190017
0828	314	湖南汉寿农村商业银行股份有限公司沧浪分理处	314558200361	314558200361
0828	314	湖南汉寿农村商业银行股份有限公司大杨分理处	314558200370	314558200370
0828	314	湖南汉寿农村商业银行股份有限公司小南门分理处	314558200388	314558200388
0828	314	湖南汉寿农村商业银行股份有限公司洋淘湖支行	314558200458	314558200458
0828	314	湖南汉寿农村商业银行股份有限公司	314558280012	314558280012
0828	314	湖南汉寿农村商业银行股份有限公司周文庙支行	314558280045	314558280045
0828	314	湖南汉寿农村商业银行股份有限公司坡头支行	314558280053	314558280053
0828	314	湖南汉寿农村商业银行股份有限公司鸭子港支行	314558280061	314558280061
0828	314	湖南汉寿农村商业银行股份有限公司酉港支行	314558280070	314558280070
0828	314	湖南汉寿农村商业银行股份有限公司文蔚支行	314558280088	314558280088
0828	314	湖南汉寿农村商业银行股份有限公司洲口支行	314558280096	314558280096
0828	314	湖南汉寿农村商业银行股份有限公司罐头嘴支行	314558280107	314558280107
0828	314	湖南汉寿农村商业银行股份有限公司沧港支行	314558280115	314558280115
0828	314	湖南汉寿农村商业银行股份有限公司新兴支行	314558280123	314558280123
0828	314	湖南汉寿农村商业银行股份有限公司聂家桥支行	314558280131	314558280131
0828	314	湖南汉寿农村商业银行股份有限公司毛家滩支行	314558280140	314558280140
0828	314	湖南汉寿农村商业银行股份有限公司朱家铺支行	314558280158	314558280158
0828	314	湖南汉寿农村商业银行股份有限公司丰家铺支行	314558280166	314558280166
0828	314	湖南汉寿农村商业银行股份有限公司东岳庙支行	314558280174	314558280174
0828	314	湖南汉寿农村商业银行股份有限公司岩嘴支行	314558280182	314558280182
6552	313	自贡银行股份有限公司富顺瑞祥商贸城支行	313655208055	313655208055
6710	313	成都银行宜宾金沙支行	313671061114	313671061114
6758	313	四川天府银行股份有限公司巴中东城支行	313675800047	313675800047
7010	313	贵州银行股份有限公司贵阳未来方舟支行	313701099414	313701099414
7030	313	贵阳银行股份有限公司新蒲支行	313703062519	313703062519
7810	313	西藏银行股份有限公司阿里分行	313781006018	313781006018
8210	313	兰州银行股份有限公司职教园区支行	313821002222	313821002222
8220	313	甘肃银行股份有限公司嘉峪关迎宾支行	313822050140	313822050140
1210	314	河北晋州农村商业银行股份有限公司长瑞锦城支行	314121006747	314121006747
1210	314	河北晋州农村商业银行股份有限公司南张里支行	314121006755	314121006755
1326	314	河北邢台农村商业银行股份有限公司魏庄分理处	314132600455	314132600455
1326	314	河北邢台农村商业银行股份有限公司固城分理处	314132600463	314132600463
1335	314	河北邢台农村商业银行股份有限公司常屯分理处	314133501426	314133501426
1335	314	河北邢台农村商业银行股份有限公司章台分理处	314133501434	314133501434
1380	314	张家口农村商业银行股份有限公司城郊支行	314138000017	314138000017
1380	314	张家口农村商业银行股份有限公司老鸦庄支行	314138000025	314138000025
1380	314	张家口农村商业银行股份有限公司朝阳支行	314138000041	314138000041
1380	314	张家口农村商业银行股份有限公司高庙支行	314138000050	314138000050
1380	314	张家口农村商业银行股份有限公司吉家坊支行	314138000076	314138000076
1380	314	张家口农村商业银行股份有限公司柳树屯支行	314138000084	314138000084
1380	314	张家口农村商业银行股份有限公司沈家屯支行	314138000113	314138000113
1380	314	张家口农村商业银行股份有限公司惠通支行	314138000121	314138000121
1380	314	张家口农村商业银行股份有限公司闫家屯支行	314138000130	314138000130
1380	314	张家口农村商业银行股份有限公司东辛庄支行	314138000148	314138000148
1380	314	张家口农村商业银行股份有限公司腰站堡支行	314138000156	314138000156
1380	314	张家口农村商业银行股份有限公司高家屯支行	314138000164	314138000164
1380	314	张家口农村商业银行股份有限公司许家庄支行	314138000172	314138000172
1380	314	张家口农村商业银行股份有限公司姚家庄支行	314138000197	314138000197
1380	314	张家口农村商业银行股份有限公司机场路支行	314138000201	314138000201
1380	314	张家口农村商业银行股份有限公司小辛庄支行	314138000228	314138000228
1380	314	张家口农村商业银行股份有限公司榆林支行	314138000244	314138000244
1380	314	张家口农村商业银行股份有限公司大境门支行	314138000269	314138000269
1380	314	张家口农村商业银行股份有限公司口里支行	314138000277	314138000277
1380	314	张家口农村商业银行股份有限公司东窑支行	314138000285	314138000285
1380	314	张家口农村商业银行股份有限公司永丰堡支行	314138000293	314138000293
1380	314	张家口农村商业银行股份有限公司陵园路支行	314138000308	314138000308
1380	314	张家口农村商业银行股份有限公司南天门支行	314138000324	314138000324
1380	314	张家口农村商业银行股份有限公司金鼎支行	314138000357	314138000357
1380	314	张家口农村商业银行股份有限公司市区支行	314138000373	314138000373
1380	314	张家口农村商业银行股份有限公司明德支行	314138000381	314138000381
1380	314	张家口农村商业银行股份有限公司坝岗支行	314138000390	314138000390
1380	314	张家口农村商业银行股份有限公司串窑街支行	314138000445	314138000445
1380	314	张家口农村商业银行股份有限公司茶坊支行	314138000453	314138000453
1380	314	张家口农村商业银行股份有限公司南口支行	314138000461	314138000461
1380	314	张家口农村商业银行股份有限公司工业街支行	314138000470	314138000470
1380	314	张家口农村商业银行股份有限公司宝善街支行	314138000496	314138000496
1380	314	张家口农村商业银行股份有限公司建国路支行	314138000523	314138000523
1380	314	张家口农村商业银行股份有限公司宁远支行	314138000566	314138000566
1380	314	张家口农村商业银行股份有限公司宁远堡支行	314138000582	314138000582
1380	314	张家口农村商业银行股份有限公司塞北支行	314138000599	314138000599
1380	314	张家口农村商业银行股份有限公司桥东支行	314138000603	314138000603
1380	314	张家口农村商业银行股份有限公司西沙河支行	314138000611	314138000611
1380	314	张家口农村商业银行股份有限公司商务桥支行	314138000620	314138000620
1380	314	张家口农村商业银行股份有限公司新市区支行	314138000646	314138000646
1380	314	张家口农村商业银行股份有限公司西河沿支行	314138000679	314138000679
1380	314	张家口农村商业银行股份有限公司王家寨支行	314138000695	314138000695
1380	314	张家口农村商业银行股份有限公司	314138000880	314138000880
1381	314	张家口农村商业银行股份有限公司宣化支行	314138100018	314138100018
1381	314	张家口农村商业银行股份有限公司王家湾支行	314138100026	314138100026
1381	314	张家口农村商业银行股份有限公司深井支行	314138100034	314138100034
1381	314	张家口农村商业银行股份有限公司和平支行	314138100042	314138100042
1381	314	张家口农村商业银行股份有限公司新开路支行	314138100059	314138100059
1381	314	张家口农村商业银行股份有限公司胜利北路支行	314138100075	314138100075
1381	314	张家口农村商业银行股份有限公司顺城街支行	314138100083	314138100083
1381	314	张家口农村商业银行股份有限公司崞村支行	314138100091	314138100091
1381	314	张家口农村商业银行股份有限公司建国街支行	314138100106	314138100106
1381	314	张家口农村商业银行股份有限公司洋河南支行	314138100114	314138100114
1381	314	张家口农村商业银行股份有限公司桥头支行	314138100139	314138100139
1381	314	张家口农村商业银行股份有限公司江家屯支行	314138100147	314138100147
1381	314	张家口农村商业银行股份有限公司塔儿村支行	314138100163	314138100163
1381	314	张家口农村商业银行股份有限公司贾家营支行	314138100171	314138100171
7950	307	平安银行股份有限公司咸阳分行	307795041218	307795041218
6530	403	中国邮政储蓄银行股份有限公司重庆九龙坡区农科大道赣江支行	403653000719	403653000719
1910	907	鄂尔多斯财务有限公司	907191000028	907191000028
5850	969	Banco_Comercial_Português_S.A.	969585019972	969585019972
1680	105	中国建设银行股份有限公司晋城白水街支行	105168051300	105168051300
3610	104	中国银行股份有限公司长丰长寿路支行	104361003949	104361003949
5024	104	中国银行股份有限公司台前支行	104502401045	104502401045
6757	105	中国建设银行股份有限公司南江支行	105675700050	105675700050
4980	309	兴业银行股份有限公司新乡胜利路支行	309498000048	309498000048
4923	320	尉氏合益村镇银行股份有限公司张市支行	320492300159	320492300159
1485	314	河北深州农村商业银行股份有限公司城镇支行	314148505117	314148505117
1485	314	河北深州农村商业银行股份有限公司北土路口支行	314148505301	314148505301
1485	314	河北深州农村商业银行股份有限公司西环路分理处	314148505344	314148505344
